"P1","P2","P3","P4","P5","P6","P7","P8","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQBEGDWN53",-0.00051027505232245,-0.000416982143424575,-7.64095643948893e-05,-0.000369042601911367,0.000437014342875236,2.86987113126539e-05,0.000618831142880841,0.00236874804778026,0.00024491515844775,7.79034906920196
"FREQENDDWN53",0.00252390718279865,0.00109807217594891,0.000886458292911947,8.26695822277169e-05,0.000841762544830987,0.000173809690458426,0.000259024731755042,0.0021941778919889,0.00100039215244802,8.12884465739824
"NUMSWEEPSUPDWN53",0.000731399648472061,0.00197304453014793,0.00103982671319422,0.00182287130373907,-0.0003453925600477,0.000284905667926554,-4.48688518266518e-05,0.00073162398874078,0.000753287458179575,8.74985676654528
"FREQENDUP53",0.000317585569103266,-0.000442736072205647,0.00151434252534767,0.00145137441051029,0.00188455848265857,0.00297155759779755,-0.00142978771448135,-0.00142674857648681,0.000617256307167463,8.78235595397141
"FREQBEGUP53",0.000432120900396925,0.000689474669035622,0.00081314865621585,0.0024013105085151,0.00110196635893021,0.000801580761017252,-0.00129650607597384,0.000738693558510445,0.00071908139955602,9.66951686542468
"INFLSTDDEVDELTA53",0.00213986861615334,0.00300044000164258,0.000117636156539037,0.00062014957104775,0.000368635045924145,0.000924220148474544,-0.000431208425985501,0.00196061377622322,0.0010964512671468,13.4539095131378
"NUMINFLECTIONS53",0.000831488645742207,0.00334596661546905,-0.000343170367038055,0.00158908417436753,0.00309235844665235,0.0028966305920137,0.000705159864506952,-0.00170654046880413,0.00127588201870656,14.0982454449963
"INFLMAXMINDELTA53",0.002157125600444,0.00388058445233645,-0.000443545089464409,-0.000273922051002222,0.000734407300156823,0.000448083835666128,0.000540749086200423,0.00121572392616988,0.000987896614058056,16.7631841048072
"INFLMEANDELTA53",0.00335790079024844,0.00589532142906693,0.00359804504906765,-0.00187808147931614,0.00200822987755661,0.00347604543553382,0.00102825417059695,0.00367637593820964,0.00267267719616256,31.066454911654
"NUMSWEEPSFLATDWN53",-0.00029217351614451,0.00500401502990174,0.00334160538095537,0.00389398966383303,0.00349393184033522,0.011355722311242,0.00277540291995865,0.00353929511453267,0.00409780673085318,33.9536194427991
"FREQSLOPERATIO53",-0.00390121666387671,0.00341968109033732,0.00232194921667248,0.00091858833629804,0.00254044038880839,0.00200629657845304,0.00235621332658385,-0.000205153141070608,0.00114635633229197,34.9732114148029
"NUMSWEEPSFLATUP53",-0.00129337483994527,0.00853862523544765,0.0025068421207192,0.00248856929816847,0.00337156362445012,0.00522553397845398,0.012330497804612,0.0231551673495363,0.00696905046952273,38.7866868035043
"FREQNEGSLOPEMEAN53",-0.000225153068965885,0.00874801327741267,0.0194518769706071,0.00577439978924188,0.0101883453247031,0.00880253206062921,0.0100939677871253,0.030598824494531,0.0116768739398242,44.2801217336387
"FREQSPREAD53",0.00719973230591486,0.0147748646645517,0.00633160180403268,0.000780698568848167,0.00355431103652367,0.000477981457168026,0.0051088624973623,0.0129223861075218,0.0063132912892197,45.1687048979099
"FREQCOFM53",0.00502098232526732,0.0160782064822659,0.0104652286474893,0.00212738155290495,0.00373894322268713,0.00727394920928769,0.00824238543849759,0.0190550354978281,0.00891222999527403,49.1701023091825
"FREQSWEEPDWNPERCENT53",-0.0023662454067908,0.00485951506021311,0.0178588366392779,0.00957355975243856,0.00669872533370576,0.00595854718376121,0.0123524172581129,0.0118854555869455,0.00832091705470359,54.3222811490266
"FREQABSSLOPEMEAN53",0.00439502358846071,0.022136246505354,0.00050507390243811,0.0126601540042406,0.00690766014395111,0.00468443303797117,0.00580896766292447,0.0203253950386496,0.00962591064709295,54.6303817780203
"FREQSLOPEMEAN53",0.00363443227441354,0.0223970497753015,0.00750787993521046,0.009940312086452,0.00593177012402731,0.00631409622367577,0.00901125952214993,0.011816948250141,0.00944624648289871,55.1901401535931
"DURATION53",0.00360098077294478,0.00841540484490597,0.01155357131638,0.00681214774895169,-0.00118302066956493,0.00326282911945939,0.00938931343975211,0.00165078235745392,0.00535680528582749,55.865868157757
"FREQSWEEPFLATPERCENT53",0.00526267634960015,0.0110428052978259,0.015722570975989,0.0111641306780222,0.0110764335344333,0.0109204377800518,0.0153344258805348,0.00989950091922899,0.0111992501946321,57.6434949302773
"FREQPOSSLOPEMEAN53",0.0181440384977966,0.0214089733559508,0.0344333063017703,0.0199582788370387,0.00112837455698892,0.014299636622304,0.0245503205300374,0.0437064971969525,0.0219767895950684,60.2243636089705
"FREQQUARTER353",0.00695547714863951,0.0511694564363116,0.0429760407699909,0.0123211873114201,0.00440516632535999,0.0448057382508518,0.00481436180803912,0.032253877764432,0.0248055418316248,76.4836393500457
"REP54",55,55,55,55,55,55,55,55,55,55
"FREQSTEPDOWN54",-1.07214369127065e-06,-2.88201101443576e-05,0,0,9.52063597848336e-06,2.30104543560342e-05,6.90704975194716e-06,1.59714372623795e-05,3.91833562357848e-06,0.44999983651581
"FREQNUMSTEPS54",-6.84806306833728e-05,-4.60833183208174e-05,0.000211160953249676,7.87503082404711e-05,1.67427850847103e-05,5.62604830594348e-05,2.4416243280966e-05,-4.51120602320804e-05,2.6633401386465e-05,0.990822986546928
"NUMSWEEPSDWNUP54",9.97609621119002e-05,6.34380426755071e-05,-9.73140313284546e-05,-9.61201692073102e-05,-5.17654486898758e-05,-0.000141665040713332,-0.000100845842944434,-6.45444053512921e-05,-4.37582604092495e-05,1.66757741876981
"FREQENDDWN54",0.00064347644705487,0.000882386332263036,0.000447740298148992,0.00158442292532041,0.00141240335781423,0.0011283570770456,0.000961385024626219,0.0014578577453946,0.00104754985174992,8.15992761530704
"FREQBEGDWN54",-0.000459075625126827,-0.000604594480793032,0.000969852598795101,-0.000937189168642988,0.000401786009641832,0.000786699016055954,0.000292743489374312,0.00509399552860162,0.000673247100474377,8.3646714182657
"FREQENDUP54",-8.90349598408387e-05,-0.000941761876403634,0.00182524989365095,0.000268307094745895,0.000524782030378778,0.00138632198404973,7.17908787021486e-05,0.00034922459619659,0.000414412946893784,8.61654350965169
"NUMSWEEPSUPDWN54",-0.000697645141924064,0.00192854852410245,0.00119393257037162,-0.000144611570773706,-0.000856052336899471,-0.000387299385082072,0.000196210064188605,0.000370494603044546,0.000203224764659628,8.76147391065239
"FREQBEGUP54",0.00221548506542357,0.00217260449346722,0.000178364526965036,0.00256920660480402,0.000346292496273083,-0.000472214381656887,-0.000795456462395856,0.00264966012842831,0.00108051887277315,9.81989248604965
"INFLSTDDEVDELTA54",0.0016263826911736,0.00161337218732923,-0.000462183316389044,0.00181587161083589,-0.000625948876100168,0.000806104574312714,-0.000824084581781776,0.000774397030141776,0.000569669826178503,13.5671985741456
"NUMINFLECTIONS54",0.00096156198205803,0.00299066675042865,-0.00222286555591924,0.00241984949782247,0.0012280438804014,0.00401524385002524,-0.000314947964809951,-0.000224472958007883,0.00111240905450319,13.6143770093461
"INFLMAXMINDELTA54",0.00222785710176618,0.00182160177381957,0.000217487319505836,0.00204602699477693,-5.35190030511661e-05,0.00200673376342106,-0.000981217698819785,0.000530378495967788,0.000964296068844285,17.0658392900351
"INFLMEANDELTA54",0.000542946718110481,0.00472556765752169,0.00300549130424888,-0.00349700899913508,0.000449097783287247,0.00832677666791714,0.000898361861678931,0.00478246213160545,0.00237418571239447,30.7224124247106
"NUMSWEEPSFLATDWN54",0.000179333358878653,0.00600406179632482,0.00341712948346194,0.00519512537415046,0.00280650455739071,0.0121648698327976,0.00237682141424515,0.00135683472464973,0.00408878810897174,34.8088174571777
"FREQSLOPERATIO54",-0.00305445878323096,0.00155827344435434,0.00125487324559437,0.00273022761761325,0.00146309364590826,0.00482968852470528,0.00299295963991645,0.00317796204020612,0.00184409592524487,35.5570416094443
"NUMSWEEPSFLATUP54",-0.000715464537976506,0.00558582803026524,0.0061173625811362,0.00467833476839508,-0.00102609952306692,0.0151930180791778,0.00648252274385734,0.0166142613684682,0.00660919165819399,39.1344322231217
"FREQNEGSLOPEMEAN54",-0.00204135832246577,0.0092955829067655,0.023890646834818,0.00558645879231778,0.0104836077289759,0.014863239279893,0.00694751745892053,0.0290723780352567,0.0122009287552929,44.5970288875867
"FREQSPREAD54",0.00676482122022188,0.0092097009189235,0.00935987302628248,0.00143595708400375,0.00261976290057583,0.002980217106999,0.010976512648681,0.00189726445938686,0.00562846381929653,45.2923545983993
"FREQCOFM54",0.00649150946330887,0.0119854051981001,0.00483677174667821,0.00702213431094487,0.000599012322286968,0.00912785647813638,0.0079673346986545,0.0113527118420812,0.00730336956868294,49.0482578184662
"FREQSLOPEMEAN54",0.00174522002325159,0.0113971866757505,0.00917420595883065,0.00601977972350451,0.00553943031163984,0.0104629727084392,0.00788969968116239,0.00920294334873004,0.00759702355104214,53.2829989392608
"DURATION54",-0.00206044035297243,0.00702207868380281,0.00452197464402977,0.00401025346727698,-0.000365208004569686,0.00494923715748761,0.00544477427223381,-0.00221832546616499,0.00262985400707099,53.3735774472312
"FREQABSSLOPEMEAN54",0.00612154808986197,0.0130893408342749,0.00484045537122159,0.00586733920916829,0.00445825248593784,0.00799482269585883,0.00278307483877995,0.0141807459259104,0.00736471367064043,54.0503549368723
"FREQSWEEPDWNPERCENT54",-0.00209649879447792,0.00585614795978352,0.02495124936471,0.00712365234328621,0.00482853710582534,0.0136628102056524,0.00924616889503935,0.0138073787850228,0.00958444122148945,56.0877180974827
"FREQSWEEPFLATPERCENT54",5.62147907857306e-05,0.0122218772320014,0.0327194063385665,0.0050407927885316,0.0049670170404084,0.0184024194690315,0.0135926303920394,0.00646182346857023,0.0115177266794126,57.7087842707575
"FREQPOSSLOPEMEAN54",0.00995319674059772,0.0152541021706994,0.0456127526395557,0.0191595051836161,-0.000393177166411663,0.0123504225953593,0.0239952448695321,0.0397411949282317,0.0205745803082354,60.3796306390824
"FREQQUARTER354",0.00156429307320169,0.0415570697547531,0.0449753308847279,0.0173541562979559,0.00260392858662336,0.0466126451462318,0.00527190323016458,0.0445139083473996,0.0254168290545321,77.7551949937612
"REP55",56,56,56,56,56,56,56,56,56,56
"FREQSTEPDOWN55",-2.12607369744515e-05,1.82491106121654e-05,1.21163655749821e-05,3.21984181072125e-05,1.02523093326772e-05,0,6.72387468315582e-05,-3.04158693434562e-05,1.09833353644051e-05,0.410332823870238
"FREQNUMSTEPS55",-2.95781637694332e-05,-7.95305652086344e-06,0.000105138108090908,6.67949690972061e-05,4.35118437917318e-05,1.39344087040413e-05,0.000159389918994049,0.00043788524501233,9.53506781173891e-05,1.00344283746256
"NUMSWEEPSDWNUP55",0.000120435088107562,0.000157175000221917,-6.24698128677712e-05,-4.79704194999423e-05,-5.34429208432506e-05,-8.27916242582973e-05,-7.886037229502e-05,-3.64452290985604e-05,-7.98083556829123e-06,1.7784953684058
"FREQENDDWN55",0.00185546292827801,0.00168006440870578,0.00106081058043393,-0.000587821302956668,0.00087983805403701,0.00262558381545056,0.000716777735435593,0.00105387532238199,0.00116478596947165,8.14473419303141
"FREQBEGDWN55",0.000216404114709436,0.000335117903839245,0.00113807871372187,-0.000903255863988416,0.000724301294821172,0.00157582532712104,3.88968191095741e-05,0.00330745465325482,0.000778760138560162,8.45103786385999
"FREQENDUP55",0.000495902898540682,-0.000205251818583586,0.000827331387298897,-0.000353523132445027,-0.00096696233222948,0.00136344278218575,-2.30094751801354e-05,0.000497716075725489,0.000202723898910661,8.50454632484684
"NUMSWEEPSUPDWN55",-0.000404577796331218,0.00149757967010394,-0.000380225997521693,-0.000235216653504368,-5.18038881127994e-05,-0.000931926883712344,0.000792188736121981,0.00204715498111548,0.000289022923907487,9.16444859415354
"FREQBEGUP55",0.00235377741103393,0.00193599994885377,-0.000616211193476732,0.00399756355853105,0.00100131944220695,0.000977661588869166,1.64103302630027e-06,0.00389022389819149,0.00165327014230813,10.4787193117752
"INFLSTDDEVDELTA55",0.002717162429672,0.00264227163903406,7.84258921253912e-05,-0.000174106640662986,0.000127113665974263,0.000860552252927544,-2.53939156765975e-05,0.000876265588769165,0.000871319553909632,13.9437614545785
"NUMINFLECTIONS55",0.00175538821027796,0.00323248476138909,-0.000986845083482014,0.000599930908808304,0.00179350208886038,0.00329063255957131,0.00114329183563794,-0.000950977203054253,0.00120852772277086,14.2633002595085
"INFLMAXMINDELTA55",0.00167811159951585,0.00395520197433687,-0.000253544031335512,0.000285408715938037,3.89181727115278e-05,0.00298283209123097,-0.000862467290649734,0.000436907125024816,0.00103891528408952,17.4554205590658
"INFLMEANDELTA55",0.00291648844211829,0.00526010409869106,0.00335365185526703,-0.00320134314196853,0.00179520561624098,0.00869064251083172,9.97609457532317e-05,0.00381880499815899,0.00282462555812536,31.126618181775
"NUMSWEEPSFLATDWN55",0.000206304903449942,0.00884212268781632,0.00198792169458996,0.000434259292613018,-0.000310021380426357,0.0100227074730435,0.00216561582263039,0.00425341787258738,0.0033913056215257,32.9982049221128
"FREQSLOPERATIO55",-0.00207983299601098,0.00453721617895202,0.00163098923897898,0.00295425246596737,0.00073438550027091,0.00336967566943814,0.00158870138961013,0.0042621915126069,0.00210901705392693,35.7702717204009
"NUMSWEEPSFLATUP55",0.00420738783120606,0.00696473791562982,0.00904500923794614,-0.000599685995484867,-0.00149099010096206,0.0164643593643098,0.0150525128595736,0.0268302220806379,0.00946052220995427,41.0430781484176
"FREQSPREAD55",0.00669739235148723,0.0129744837212985,0.00620835294324728,-0.000682059002119119,0.000247208271767437,0.00149017541655207,0.00384162213606994,0.00606107150449982,0.00459416829258826,44.4365818039495
"FREQNEGSLOPEMEAN55",-0.00126431794202634,0.0136106414274081,0.0250247618915254,0.00898134498019647,0.00646287158680293,0.0102256384121321,0.0081185930617057,0.0344356863651266,0.0131021944502516,46.7334723966356
"FREQCOFM55",0.00516638957220873,0.0112436525998978,0.0103749868802554,0.00086481642392413,0.00101029292750021,0.0107282734411369,0.00654469346272197,0.0152519221438491,0.00755653313624214,48.6170296072708
"FREQSLOPEMEAN55",0.00693097219081456,0.0167380402751247,0.0107593763635105,0.00089692973238845,0.00356560366267835,0.00783958836770698,0.00417458962284691,0.0113500977603699,0.00766557585219719,53.1079045709231
"FREQABSSLOPEMEAN55",0.00967289097939973,0.0151375510176599,0.00314232673591573,0.00633992451411241,0.00118729121104531,0.00747523646037436,0.000910060155907206,0.0162086810091555,0.00744429741933926,53.5533057016037
"FREQSWEEPDWNPERCENT55",-0.000736754859857065,0.00776855717612977,0.0258400652380621,0.0013581284678825,0.00203451997377937,0.0106762484172022,0.00586609080173354,0.0130336579256797,0.00813108927706647,53.9447315477604
"DURATION55",0.00358455464142037,0.00762798699318511,0.00999523968020089,0.00454752636912933,0.000756456542973125,0.00783169151050465,0.00661798106495993,0.00465638860148428,0.0056298817521911,56.3082438782898
"FREQSWEEPFLATPERCENT55",0.0023863084862995,0.0102384328087804,0.0229037312724489,0.00660979275183292,0.00277931455546831,0.013681348800797,0.0101348296150367,0.0111412042085576,0.00984418594319492,56.401320226615
"FREQPOSSLOPEMEAN55",0.0191103035789019,0.0191730385848011,0.042522102009946,0.016313038404681,-0.00210104906106666,0.0150318411405717,0.0205004013674745,0.0437352042390947,0.0215760059685554,61.6126663095607
"FREQQUARTER355",0.00218979523665016,0.0496988786423364,0.0374423551369311,0.00980332703212272,0.000990077534802754,0.0485462349673958,0.00827688302115862,0.0404461919661887,0.0243729583442398,74.2082066436979
"REP56",57,57,57,57,57,57,57,57,57,57
"FREQSTEPDOWN56",0,-5.47500547500548e-05,-7.92857935715079e-07,0,2.22000222000222e-05,0,-4.87317560488292e-05,0,-9.03175585553128e-06,0.330043086183967
"FREQNUMSTEPS56",-7.31826313221662e-05,1.04558085133202e-05,0.000269623736371121,5.71324100735865e-05,2.12553404042766e-05,-3.85457423100631e-05,3.11946290337647e-05,8.92939452824351e-05,4.21301255870566e-05,1.13170825598173
"NUMSWEEPSDWNUP56",-6.98267509332456e-05,0.000372274134932692,-0.000277658318262193,-4.15095776807729e-05,0.000105839059222947,-9.7180867882899e-06,-7.66010786237974e-05,0.000231715605103038,2.58125602302275e-05,1.9749799236538
"FREQENDDWN56",0.00024460273864933,0.000909174356944559,0.00145781264803549,-0.000335353836922891,0.000687017665640649,0.00182599537839132,0.00102980902735835,0.00235269315363494,0.000985634137553493,7.4198817858296
"FREQBEGDWN56",0.000375900498991763,-0.00156656986929633,0.000325166592795615,-0.00246814524120155,0.000176661475466911,2.24531361320676e-05,0.00117114410833572,0.000533319974145969,-0.000172228638531592,7.48114860531265
"FREQENDUP56",0.000596248137483008,-0.00083215710314284,0.000468944893189803,0.00108824783363586,0.000334090081723521,0.00083814693076763,-9.94614101891716e-05,3.95026104430181e-05,0.000297934959258565,8.98615178702113
